Path,Family (abbr.),Family (in full),Instrument (abbr.),Instrument (in full),Technique (abbr.),Technique (in full),Pitch,Pitch ID (if applicable),Dynamics,Dynamics ID (if applicable),Instance ID,Mute (abbr.),Mute (in full),String ID (if applicable),Needed digital retuning,Fold
Brass/Bass_Tuba/bisbigliando/BTb-bisb-G1-mf-N-N.wav,Brass,Brass,BTb,Bass Tuba,bisb,bisbigliando,G1,31.0,mf,2.0,0.0,N,None,,False,3
Brass/Bass_Tuba/bisbigliando/BTb-bisb-G2-mf-N-N.wav,Brass,Brass,BTb,Bass Tuba,bisb,bisbigliando,G2,43.0,mf,2.0,0.0,N,None,,False,0
Brass/Bass_Tuba/bisbigliando/BTb-bisb-G3-mf-N-N.wav,Brass,Brass,BTb,Bass Tuba,bisb,bisbigliando,G3,55.0,mf,2.0,0.0,N,None,,False,2
Brass/Bass_Tuba/blow/BTb-blow-N-p-N-N.wav,Brass,Brass,BTb,Bass Tuba,blow,blow,N,,p,1.0,0.0,N,None,,False,4
Brass/Bass_Tuba/brassy/BTb-brassy-C#4-ff-N-T23u.wav,Brass,Brass,BTb,Bass Tuba,brassy,brassy,C#4,61.0,ff,4.0,0.0,N,None,,True,2
Brass/Bass_Tuba/brassy/BTb-brassy-D#4-ff-N-T19u.wav,Brass,Brass,BTb,Bass Tuba,brassy,brassy,D#4,63.0,ff,4.0,0.0,N,None,,True,3
Brass/Bass_Tuba/brassy/BTb-brassy-D4-ff-N-N.wav,Brass,Brass,BTb,Bass Tuba,brassy,brassy,D4,62.0,ff,4.0,0.0,N,None,,False,1
Brass/Bass_Tuba/breath/BTb-breath-N-pp-N-N.wav,Brass,Brass,BTb,Bass Tuba,breath,breath,N,,pp,0.0,0.0,N,None,,False,3
Brass/Bass_Tuba/discolored_fingering/BTb-dsclrd_fngr-A#3-p-N-N.wav,Brass,Brass,BTb,Bass Tuba,dsclrd_fngr,discolored_fingering,A#3,58.0,p,1.0,0.0,N,None,,False,4
Brass/Bass_Tuba/discolored_fingering/BTb-dsclrd_fngr-A3-p-N-R100d.wav,Brass,Brass,BTb,Bass Tuba,dsclrd_fngr,discolored_fingering,A3,57.0,p,1.0,0.0,N,None,,True,2
Brass/Bass_Tuba/discolored_fingering/BTb-dsclrd_fngr-B2-p-N-N.wav,Brass,Brass,BTb,Bass Tuba,dsclrd_fngr,discolored_fingering,B2,47.0,p,1.0,0.0,N,None,,False,0
Brass/Bass_Tuba/discolored_fingering/BTb-dsclrd_fngr-B3-p-N-R100u.wav,Brass,Brass,BTb,Bass Tuba,dsclrd_fngr,discolored_fingering,B3,59.0,p,1.0,0.0,N,None,,True,4
Brass/Bass_Tuba/discolored_fingering/BTb-dsclrd_fngr-C#3-p-N-R200u.wav,Brass,Brass,BTb,Bass Tuba,dsclrd_fngr,discolored_fingering,C#3,49.0,p,1.0,0.0,N,None,,True,1
Brass/Bass_Tuba/discolored_fingering/BTb-dsclrd_fngr-C#4-p-N-R100d.wav,Brass,Brass,BTb,Bass Tuba,dsclrd_fngr,discolored_fingering,C#4,61.0,p,1.0,0.0,N,None,,True,4
Brass/Bass_Tuba/discolored_fingering/BTb-dsclrd_fngr-C3-p-N-R100u.wav,Brass,Brass,BTb,Bass Tuba,dsclrd_fngr,discolored_fingering,C3,48.0,p,1.0,0.0,N,None,,True,4
Brass/Bass_Tuba/discolored_fingering/BTb-dsclrd_fngr-C3-pp-N-N.wav,Brass,Brass,BTb,Bass Tuba,dsclrd_fngr,discolored_fingering,C3,48.0,pp,0.0,0.0,N,None,,False,1
Brass/Bass_Tuba/discolored_fingering/BTb-dsclrd_fngr-C4-p-N-R200u.wav,Brass,Brass,BTb,Bass Tuba,dsclrd_fngr,discolored_fingering,C4,60.0,p,1.0,0.0,N,None,,True,4
Brass/Bass_Tuba/discolored_fingering/BTb-dsclrd_fngr-D#3-p-N-R100d.wav,Brass,Brass,BTb,Bass Tuba,dsclrd_fngr,discolored_fingering,D#3,51.0,p,1.0,0.0,N,None,,True,4
Brass/Bass_Tuba/discolored_fingering/BTb-dsclrd_fngr-D#4-p-N-N.wav,Brass,Brass,BTb,Bass Tuba,dsclrd_fngr,discolored_fingering,D#4,63.0,p,1.0,0.0,N,None,,False,4
Brass/Bass_Tuba/discolored_fingering/BTb-dsclrd_fngr-D3-p-N-R200d.wav,Brass,Brass,BTb,Bass Tuba,dsclrd_fngr,discolored_fingering,D3,50.0,p,1.0,0.0,N,None,,True,0
Brass/Bass_Tuba/discolored_fingering/BTb-dsclrd_fngr-D4-p-N-N.wav,Brass,Brass,BTb,Bass Tuba,dsclrd_fngr,discolored_fingering,D4,62.0,p,1.0,0.0,N,None,,False,4
Brass/Bass_Tuba/discolored_fingering/BTb-dsclrd_fngr-E3-p-N-N.wav,Brass,Brass,BTb,Bass Tuba,dsclrd_fngr,discolored_fingering,E3,52.0,p,1.0,0.0,N,None,,False,4
Brass/Bass_Tuba/discolored_fingering/BTb-dsclrd_fngr-F#3-p-N-R100d.wav,Brass,Brass,BTb,Bass Tuba,dsclrd_fngr,discolored_fingering,F#3,54.0,p,1.0,0.0,N,None,,True,4
Brass/Bass_Tuba/discolored_fingering/BTb-dsclrd_fngr-F3-p-N-R100u.wav,Brass,Brass,BTb,Bass Tuba,dsclrd_fngr,discolored_fingering,F3,53.0,p,1.0,0.0,N,None,,True,4
Brass/Bass_Tuba/discolored_fingering/BTb-dsclrd_fngr-G#3-p-N-N.wav,Brass,Brass,BTb,Bass Tuba,dsclrd_fngr,discolored_fingering,G#3,56.0,p,1.0,0.0,N,None,,False,3
Brass/Bass_Tuba/discolored_fingering/BTb-dsclrd_fngr-G3-p-N-N.wav,Brass,Brass,BTb,Bass Tuba,dsclrd_fngr,discolored_fingering,G3,55.0,p,1.0,0.0,N,None,,False,4
Brass/Bass_Tuba/flatterzunge/BTb-flatt-A#1-mf-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,A#1,34.0,mf,2.0,0.0,N,None,,False,0
Brass/Bass_Tuba/flatterzunge/BTb-flatt-A#1-pp-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,A#1,34.0,pp,0.0,0.0,N,None,,False,3
Brass/Bass_Tuba/flatterzunge/BTb-flatt-A#2-mf-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,A#2,46.0,mf,2.0,0.0,N,None,,False,0
Brass/Bass_Tuba/flatterzunge/BTb-flatt-A#2-pp-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,A#2,46.0,pp,0.0,0.0,N,None,,False,1
Brass/Bass_Tuba/flatterzunge/BTb-flatt-A#3-mf-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,A#3,58.0,mf,2.0,0.0,N,None,,False,0
Brass/Bass_Tuba/flatterzunge/BTb-flatt-A#3-pp-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,A#3,58.0,pp,0.0,0.0,N,None,,False,1
Brass/Bass_Tuba/flatterzunge/BTb-flatt-A1-mf-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,A1,33.0,mf,2.0,0.0,N,None,,False,2
Brass/Bass_Tuba/flatterzunge/BTb-flatt-A1-pp-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,A1,33.0,pp,0.0,0.0,N,None,,False,2
Brass/Bass_Tuba/flatterzunge/BTb-flatt-A2-mf-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,A2,45.0,mf,2.0,0.0,N,None,,False,0
Brass/Bass_Tuba/flatterzunge/BTb-flatt-A2-pp-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,A2,45.0,pp,0.0,0.0,N,None,,False,0
Brass/Bass_Tuba/flatterzunge/BTb-flatt-A3-mf-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,A3,57.0,mf,2.0,0.0,N,None,,False,3
Brass/Bass_Tuba/flatterzunge/BTb-flatt-A3-pp-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,A3,57.0,pp,0.0,0.0,N,None,,False,2
Brass/Bass_Tuba/flatterzunge/BTb-flatt-B1-mf-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,B1,35.0,mf,2.0,0.0,N,None,,False,3
Brass/Bass_Tuba/flatterzunge/BTb-flatt-B1-pp-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,B1,35.0,pp,0.0,0.0,N,None,,False,3
Brass/Bass_Tuba/flatterzunge/BTb-flatt-B2-mf-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,B2,47.0,mf,2.0,0.0,N,None,,False,2
Brass/Bass_Tuba/flatterzunge/BTb-flatt-B2-pp-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,B2,47.0,pp,0.0,0.0,N,None,,False,1
Brass/Bass_Tuba/flatterzunge/BTb-flatt-B3-mf-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,B3,59.0,mf,2.0,0.0,N,None,,False,1
Brass/Bass_Tuba/flatterzunge/BTb-flatt-B3-pp-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,B3,59.0,pp,0.0,0.0,N,None,,False,3
Brass/Bass_Tuba/flatterzunge/BTb-flatt-C#2-mf-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,C#2,37.0,mf,2.0,0.0,N,None,,False,1
Brass/Bass_Tuba/flatterzunge/BTb-flatt-C#2-pp-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,C#2,37.0,pp,0.0,0.0,N,None,,False,1
Brass/Bass_Tuba/flatterzunge/BTb-flatt-C#3-mf-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,C#3,49.0,mf,2.0,0.0,N,None,,False,0
Brass/Bass_Tuba/flatterzunge/BTb-flatt-C#3-pp-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,C#3,49.0,pp,0.0,0.0,N,None,,False,1
Brass/Bass_Tuba/flatterzunge/BTb-flatt-C#4-mf-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,C#4,61.0,mf,2.0,0.0,N,None,,False,3
Brass/Bass_Tuba/flatterzunge/BTb-flatt-C#4-pp-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,C#4,61.0,pp,0.0,0.0,N,None,,False,2
Brass/Bass_Tuba/flatterzunge/BTb-flatt-C2-mf-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,C2,36.0,mf,2.0,0.0,N,None,,False,2
Brass/Bass_Tuba/flatterzunge/BTb-flatt-C2-pp-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,C2,36.0,pp,0.0,0.0,N,None,,False,0
Brass/Bass_Tuba/flatterzunge/BTb-flatt-C3-mf-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,C3,48.0,mf,2.0,0.0,N,None,,False,3
Brass/Bass_Tuba/flatterzunge/BTb-flatt-C3-pp-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,C3,48.0,pp,0.0,0.0,N,None,,False,2
Brass/Bass_Tuba/flatterzunge/BTb-flatt-C4-mf-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,C4,60.0,mf,2.0,0.0,N,None,,False,1
Brass/Bass_Tuba/flatterzunge/BTb-flatt-C4-pp-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,C4,60.0,pp,0.0,0.0,N,None,,False,0
Brass/Bass_Tuba/flatterzunge/BTb-flatt-D#2-mf-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,D#2,39.0,mf,2.0,0.0,N,None,,False,0
Brass/Bass_Tuba/flatterzunge/BTb-flatt-D#2-pp-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,D#2,39.0,pp,0.0,0.0,N,None,,False,1
Brass/Bass_Tuba/flatterzunge/BTb-flatt-D#3-mf-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,D#3,51.0,mf,2.0,0.0,N,None,,False,0
Brass/Bass_Tuba/flatterzunge/BTb-flatt-D#3-pp-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,D#3,51.0,pp,0.0,0.0,N,None,,False,0
Brass/Bass_Tuba/flatterzunge/BTb-flatt-D#4-mf-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,D#4,63.0,mf,2.0,0.0,N,None,,False,2
Brass/Bass_Tuba/flatterzunge/BTb-flatt-D#4-pp-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,D#4,63.0,pp,0.0,0.0,N,None,,False,0
Brass/Bass_Tuba/flatterzunge/BTb-flatt-D2-mf-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,D2,38.0,mf,2.0,0.0,N,None,,False,1
Brass/Bass_Tuba/flatterzunge/BTb-flatt-D2-pp-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,D2,38.0,pp,0.0,0.0,N,None,,False,0
Brass/Bass_Tuba/flatterzunge/BTb-flatt-D3-mf-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,D3,50.0,mf,2.0,0.0,N,None,,False,3
Brass/Bass_Tuba/flatterzunge/BTb-flatt-D3-pp-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,D3,50.0,pp,0.0,0.0,N,None,,False,2
Brass/Bass_Tuba/flatterzunge/BTb-flatt-D4-mf-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,D4,62.0,mf,2.0,0.0,N,None,,False,2
Brass/Bass_Tuba/flatterzunge/BTb-flatt-D4-pp-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,D4,62.0,pp,0.0,0.0,N,None,,False,0
Brass/Bass_Tuba/flatterzunge/BTb-flatt-E2-mf-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,E2,40.0,mf,2.0,0.0,N,None,,False,0
Brass/Bass_Tuba/flatterzunge/BTb-flatt-E2-pp-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,E2,40.0,pp,0.0,0.0,N,None,,False,0
Brass/Bass_Tuba/flatterzunge/BTb-flatt-E3-mf-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,E3,52.0,mf,2.0,0.0,N,None,,False,2
Brass/Bass_Tuba/flatterzunge/BTb-flatt-E3-pp-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,E3,52.0,pp,0.0,0.0,N,None,,False,0
Brass/Bass_Tuba/flatterzunge/BTb-flatt-E4-mf-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,E4,64.0,mf,2.0,0.0,N,None,,False,0
Brass/Bass_Tuba/flatterzunge/BTb-flatt-E4-pp-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,E4,64.0,pp,0.0,0.0,N,None,,False,1
Brass/Bass_Tuba/flatterzunge/BTb-flatt-F#1-mf-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,F#1,30.0,mf,2.0,0.0,N,None,,False,3
Brass/Bass_Tuba/flatterzunge/BTb-flatt-F#1-pp-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,F#1,30.0,pp,0.0,0.0,N,None,,False,3
Brass/Bass_Tuba/flatterzunge/BTb-flatt-F#2-mf-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,F#2,42.0,mf,2.0,0.0,N,None,,False,1
Brass/Bass_Tuba/flatterzunge/BTb-flatt-F#2-pp-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,F#2,42.0,pp,0.0,0.0,N,None,,False,0
Brass/Bass_Tuba/flatterzunge/BTb-flatt-F#3-mf-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,F#3,54.0,mf,2.0,0.0,N,None,,False,1
Brass/Bass_Tuba/flatterzunge/BTb-flatt-F#3-pp-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,F#3,54.0,pp,0.0,0.0,N,None,,False,0
Brass/Bass_Tuba/flatterzunge/BTb-flatt-F2-mf-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,F2,41.0,mf,2.0,0.0,N,None,,False,0
Brass/Bass_Tuba/flatterzunge/BTb-flatt-F2-pp-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,F2,41.0,pp,0.0,0.0,N,None,,False,0
Brass/Bass_Tuba/flatterzunge/BTb-flatt-F3-mf-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,F3,53.0,mf,2.0,0.0,N,None,,False,3
Brass/Bass_Tuba/flatterzunge/BTb-flatt-F3-pp-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,F3,53.0,pp,0.0,0.0,N,None,,False,0
Brass/Bass_Tuba/flatterzunge/BTb-flatt-F4-mf-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,F4,65.0,mf,2.0,0.0,N,None,,False,3
Brass/Bass_Tuba/flatterzunge/BTb-flatt-F4-pp-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,F4,65.0,pp,0.0,0.0,N,None,,False,2
Brass/Bass_Tuba/flatterzunge/BTb-flatt-G#1-mf-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,G#1,32.0,mf,2.0,0.0,N,None,,False,3
Brass/Bass_Tuba/flatterzunge/BTb-flatt-G#1-pp-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,G#1,32.0,pp,0.0,0.0,N,None,,False,3
Brass/Bass_Tuba/flatterzunge/BTb-flatt-G#2-mf-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,G#2,44.0,mf,2.0,0.0,N,None,,False,2
Brass/Bass_Tuba/flatterzunge/BTb-flatt-G#2-pp-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,G#2,44.0,pp,0.0,0.0,N,None,,False,1
Brass/Bass_Tuba/flatterzunge/BTb-flatt-G#3-mf-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,G#3,56.0,mf,2.0,0.0,N,None,,False,2
Brass/Bass_Tuba/flatterzunge/BTb-flatt-G#3-pp-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,G#3,56.0,pp,0.0,0.0,N,None,,False,2
Brass/Bass_Tuba/flatterzunge/BTb-flatt-G1-mf-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,G1,31.0,mf,2.0,0.0,N,None,,False,3
Brass/Bass_Tuba/flatterzunge/BTb-flatt-G1-pp-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,G1,31.0,pp,0.0,0.0,N,None,,False,0
Brass/Bass_Tuba/flatterzunge/BTb-flatt-G2-mf-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,G2,43.0,mf,2.0,0.0,N,None,,False,2
Brass/Bass_Tuba/flatterzunge/BTb-flatt-G2-pp-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,G2,43.0,pp,0.0,0.0,N,None,,False,2
Brass/Bass_Tuba/flatterzunge/BTb-flatt-G3-mf-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,G3,55.0,mf,2.0,0.0,N,None,,False,2
Brass/Bass_Tuba/flatterzunge/BTb-flatt-G3-pp-N-N.wav,Brass,Brass,BTb,Bass Tuba,flatt,flatterzunge,G3,55.0,pp,0.0,0.0,N,None,,False,0
Brass/Bass_Tuba/growl/BTb-growl-N-ff-N-N.wav,Brass,Brass,BTb,Bass Tuba,growl,growl,N,,ff,4.0,0.0,N,None,,False,4
Brass/Bass_Tuba/growl/BTb-growl-N-mf-N-N.wav,Brass,Brass,BTb,Bass Tuba,growl,growl,N,,mf,2.0,0.0,N,None,,False,4
Brass/Bass_Tuba/kiss/BTb-kiss-N-f-N-N.wav,Brass,Brass,BTb,Bass Tuba,kiss,kiss,N,,f,3.0,0.0,N,None,,False,4
Brass/Bass_Tuba/ordinario/BTb-ord-A#1-ff-N-T30d.wav,Brass,Brass,BTb,Bass Tuba,ord,ordinario,A#1,34.0,ff,4.0,0.0,N,None,,True,1
Brass/Bass_Tuba/ordinario/BTb-ord-A#1-mf-N-N.wav,Brass,Brass,BTb,Bass Tuba,ord,ordinario,A#1,34.0,mf,2.0,0.0,N,None,,False,3
Brass/Bass_Tuba/ordinario/BTb-ord-A#1-pp-N-N.wav,Brass,Brass,BTb,Bass Tuba,ord,ordinario,A#1,34.0,pp,0.0,0.0,N,None,,False,2
Brass/Bass_Tuba/ordinario/BTb-ord-A#2-ff-N-T19u.wav,Brass,Brass,BTb,Bass Tuba,ord,ordinario,A#2,46.0,ff,4.0,0.0,N,None,,True,0
Brass/Bass_Tuba/ordinario/BTb-ord-A#2-mf-N-T29u.wav,Brass,Brass,BTb,Bass Tuba,ord,ordinario,A#2,46.0,mf,2.0,0.0,N,None,,True,2
Brass/Bass_Tuba/ordinario/BTb-ord-A#2-pp-N-N.wav,Brass,Brass,BTb,Bass Tuba,ord,ordinario,A#2,46.0,pp,0.0,0.0,N,None,,False,0
Brass/Bass_Tuba/ordinario/BTb-ord-A#3-ff-N-N.wav,Brass,Brass,BTb,Bass Tuba,ord,ordinario,A#3,58.0,ff,4.0,0.0,N,None,,False,1
Brass/Bass_Tuba/ordinario/BTb-ord-A#3-mf-N-T14u.wav,Brass,Brass,BTb,Bass Tuba,ord,ordinario,A#3,58.0,mf,2.0,0.0,N,None,,True,1
Brass/Bass_Tuba/ordinario/BTb-ord-A#3-pp-N-T13d.wav,Brass,Brass,BTb,Bass Tuba,ord,ordinario,A#3,58.0,pp,0.0,0.0,N,None,,True,0
Brass/Bass_Tuba/ordinario/BTb-ord-A1-ff-N-T19d.wav,Brass,Brass,BTb,Bass Tuba,ord,ordinario,A1,33.0,ff,4.0,0.0,N,None,,True,2
Brass/Bass_Tuba/ordinario/BTb-ord-A1-mf-N-T33u.wav,Brass,Brass,BTb,Bass Tuba,ord,ordinario,A1,33.0,mf,2.0,0.0,N,None,,True,3
Brass/Bass_Tuba/ordinario/BTb-ord-A1-pp-N-T23d.wav,Brass,Brass,BTb,Bass Tuba,ord,ordinario,A1,33.0,pp,0.0,0.0,N,None,,True,0
Brass/Bass_Tuba/ordinario/BTb-ord-A2-ff-N-N.wav,Brass,Brass,BTb,Bass Tuba,ord,ordinario,A2,45.0,ff,4.0,0.0,N,None,,False,0
Brass/Bass_Tuba/ordinario/BTb-ord-A2-mf-N-T29u.wav,Brass,Brass,BTb,Bass Tuba,ord,ordinario,A2,45.0,mf,2.0,0.0,N,None,,True,2
Brass/Bass_Tuba/ordinario/BTb-ord-A2-pp-N-T15u.wav,Brass,Brass,BTb,Bass Tuba,ord,ordinario,A2,45.0,pp,0.0,0.0,N,None,,True,2
Brass/Bass_Tuba/ordinario/BTb-ord-A3-ff-N-N.wav,Brass,Brass,BTb,Bass Tuba,ord,ordinario,A3,57.0,ff,4.0,0.0,N,None,,False,0
Brass/Bass_Tuba/ordinario/BTb-ord-A3-mf-N-N.wav,Brass,Brass,BTb,Bass Tuba,ord,ordinario,A3,57.0,mf,2.0,0.0,N,None,,False,2
Brass/Bass_Tuba/ordinario/BTb-ord-A3-pp-N-N.wav,Brass,Brass,BTb,Bass Tuba,ord,ordinario,A3,57.0,pp,0.0,0.0,N,None,,False,2
Brass/Bass_Tuba/ordinario/BTb-ord-B1-ff-N-N.wav,Brass,Brass,BTb,Bass Tuba,ord,ordinario,B1,35.0,ff,4.0,0.0,N,None,,False,1
Brass/Bass_Tuba/ordinario/BTb-ord-B1-mf-N-T16u.wav,Brass,Brass,BTb,Bass Tuba,ord,ordinario,B1,35.0,mf,2.0,0.0,N,None,,True,3
Brass/Bass_Tuba/ordinario/BTb-ord-B1-pp-N-N.wav,Brass,Brass,BTb,Bass Tuba,ord,ordinario,B1,35.0,pp,0.0,0.0,N,None,,False,3
Brass/Bass_Tuba/ordinario/BTb-ord-B2-ff-N-N.wav,Brass,Brass,BTb,Bass Tuba,ord,ordinario,B2,47.0,ff,4.0,0.0,N,None,,False,1
Brass/Bass_Tuba/ordinario/BTb-ord-B2-mf-N-T17u.wav,Brass,Brass,BTb,Bass Tuba,ord,ordinario,B2,47.0,mf,2.0,0.0,N,None,,True,1
Brass/Bass_Tuba/ordinario/BTb-ord-B2-pp-N-T11d.wav,Brass,Brass,BTb,Bass Tuba,ord,ordinario,B2,47.0,pp,0.0,0.0,N,None,,True,0
Brass/Bass_Tuba/ordinario/BTb-ord-B3-ff-N-T18d.wav,Brass,Brass,BTb,Bass Tuba,ord,ordinario,B3,59.0,ff,4.0,0.0,N,None,,True,1
Brass/Bass_Tuba/ordinario/BTb-ord-B3-mf-N-N.wav,Brass,Brass,BTb,Bass Tuba,ord,ordinario,B3,59.0,mf,2.0,0.0,N,None,,False,2
Brass/Bass_Tuba/ordinario/BTb-ord-B3-pp-N-T14d.wav,Brass,Brass,BTb,Bass Tuba,ord,ordinario,B3,59.0,pp,0.0,0.0,N,None,,True,2
Brass/Bass_Tuba/ordinario/BTb-ord-C#2-ff-N-N.wav,Brass,Brass,BTb,Bass Tuba,ord,ordinario,C#2,37.0,ff,4.0,0.0,N,None,,False,0
Brass/Bass_Tuba/ordinario/BTb-ord-C#2-mf-N-N.wav,Brass,Brass,BTb,Bass Tuba,ord,ordinario,C#2,37.0,mf,2.0,0.0,N,None,,False,0
Brass/Bass_Tuba/ordinario/BTb-ord-C#2-pp-N-N.wav,Brass,Brass,BTb,Bass Tuba,ord,ordinario,C#2,37.0,pp,0.0,0.0,N,None,,False,0
Brass/Bass_Tuba/ordinario/BTb-ord-C#3-ff-N-N.wav,Brass,Brass,BTb,Bass Tuba,ord,ordinario,C#3,49.0,ff,4.0,0.0,N,None,,False,0
Brass/Bass_Tuba/ordinario/BTb-ord-C#3-mf-N-T25u.wav,Brass,Brass,BTb,Bass Tuba,ord,ordinario,C#3,49.0,mf,2.0,0.0,N,None,,True,3
Brass/Bass_Tuba/ordinario/BTb-ord-C#3-pp-N-N.wav,Brass,Brass,BTb,Bass Tuba,ord,ordinario,C#3,49.0,pp,0.0,0.0,N,None,,False,2
Brass/Bass_Tuba/ordinario/BTb-ord-C#4-ff-N-T21u.wav,Brass,Brass,BTb,Bass Tuba,ord,ordinario,C#4,61.0,ff,4.0,0.0,N,None,,True,2
Brass/Bass_Tuba/ordinario/BTb-ord-C#4-mf-N-N.wav,Brass,Brass,BTb,Bass Tuba,ord,ordinario,C#4,61.0,mf,2.0,0.0,N,None,,False,3
Brass/Bass_Tuba/ordinario/BTb-ord-C#4-pp-N-N.wav,Brass,Brass,BTb,Bass Tuba,ord,ordinario,C#4,61.0,pp,0.0,0.0,N,None,,False,0
Brass/Bass_Tuba/ordinario/BTb-ord-C2-ff-N-N.wav,Brass,Brass,BTb,Bass Tuba,ord,ordinario,C2,36.0,ff,4.0,0.0,N,None,,False,0
Brass/Bass_Tuba/ordinario/BTb-ord-C2-mf-N-T23u.wav,Brass,Brass,BTb,Bass Tuba,ord,ordinario,C2,36.0,mf,2.0,0.0,N,None,,True,1
